date	discharge
28.04.2011 7:45	1.93
28.04.2011 8:00	1.93
28.04.2011 8:15	1.93
28.04.2011 8:30	1.93
28.04.2011 8:45	1.93
28.04.2011 9:00	1.93
28.04.2011 9:15	1.93
28.04.2011 9:30	1.93
28.04.2011 9:45	1.93
28.04.2011 10:00	1.93
28.04.2011 10:15	1.93
28.04.2011 10:30	1.93
28.04.2011 10:45	1.93
28.04.2011 11:00	1.93
28.04.2011 11:15	1.93
28.04.2011 11:30	1.93
28.04.2011 11:45	1.93
28.04.2011 12:00	1.93
28.04.2011 12:15	1.93
28.04.2011 12:30	1.93
28.04.2011 12:45	1.93
28.04.2011 13:00	1.93
28.04.2011 13:15	1.93
28.04.2011 13:30	1.93
28.04.2011 13:45	1.93
28.04.2011 14:00	1.93
28.04.2011 14:15	1.93
28.04.2011 14:30	1.93
28.04.2011 14:45	1.93
28.04.2011 15:00	1.93
28.04.2011 15:15	1.93
28.04.2011 15:30	1.93
28.04.2011 15:45	1.93
28.04.2011 16:00	1.93
28.04.2011 16:15	1.93
28.04.2011 16:30	1.93
28.04.2011 16:45	2.12
28.04.2011 17:00	2.12
28.04.2011 17:15	2.12
28.04.2011 17:30	2.12
28.04.2011 17:45	2.12
28.04.2011 18:00	2.12
28.04.2011 18:15	2.12
28.04.2011 18:30	2.12
28.04.2011 18:45	2.12
28.04.2011 19:00	2.12
28.04.2011 19:15	2.12
28.04.2011 19:30	2.12
28.04.2011 19:45	2.12
28.04.2011 20:00	2.12
28.04.2011 20:15	2.12
28.04.2011 20:30	2.12
28.04.2011 20:45	2.12
28.04.2011 21:00	2.12
28.04.2011 21:15	2.12
28.04.2011 21:30	2.12
28.04.2011 21:45	2.12
28.04.2011 22:00	2.12
28.04.2011 22:15	2.12
28.04.2011 22:30	2.12
28.04.2011 22:45	2.12
28.04.2011 23:00	2.12
28.04.2011 23:15	2.12
28.04.2011 23:30	2.12
28.04.2011 23:45	2.12
29.04.2011 0:00	2.12
29.04.2011 0:15	2.12
29.04.2011 0:30	2.12
29.04.2011 0:45	2.12
29.04.2011 1:00	2.12
29.04.2011 1:15	2.12
29.04.2011 1:30	2.12
29.04.2011 1:45	2.12
29.04.2011 2:00	2.12
29.04.2011 2:15	2.12
29.04.2011 2:30	2.12
29.04.2011 2:45	2.12
29.04.2011 3:00	2.12
29.04.2011 3:15	2.12
29.04.2011 3:30	2.12
29.04.2011 3:45	2.12
29.04.2011 4:00	2.12
29.04.2011 4:15	2.12
29.04.2011 4:30	2.12
29.04.2011 4:45	2.12
29.04.2011 5:00	2.12
29.04.2011 5:15	2.12
29.04.2011 5:30	2.12
29.04.2011 5:45	2.12
29.04.2011 6:00	2.12
29.04.2011 6:15	2.12
29.04.2011 6:30	2.12
29.04.2011 6:45	2.12
29.04.2011 7:00	2.12
29.04.2011 7:15	2.12
29.04.2011 7:30	2.12
29.04.2011 7:45	2.12
29.04.2011 8:00	2.12
29.04.2011 8:15	2.12
29.04.2011 8:30	2.12
29.04.2011 8:45	2.12
29.04.2011 9:00	2.12
29.04.2011 9:15	2.12
29.04.2011 9:30	2.12
29.04.2011 9:45	2.12
29.04.2011 10:00	2.12
29.04.2011 10:15	2.12
29.04.2011 10:30	2.12
29.04.2011 10:45	2.12
29.04.2011 11:00	2.12
29.04.2011 11:15	2.12
29.04.2011 11:30	2.12
29.04.2011 11:45	2.12
29.04.2011 12:00	2.12
29.04.2011 12:15	2.12
29.04.2011 12:30	2.12
29.04.2011 12:45	2.12
29.04.2011 13:00	2.12
29.04.2011 13:15	2.12
29.04.2011 13:30	2.12
29.04.2011 13:45	2.12
29.04.2011 14:00	2.06
29.04.2011 14:15	1.93
29.04.2011 14:30	1.93
29.04.2011 14:45	1.93
29.04.2011 15:00	1.93
29.04.2011 15:15	1.93
29.04.2011 15:30	1.93
29.04.2011 15:45	1.93
29.04.2011 16:00	1.93
29.04.2011 16:15	1.93
29.04.2011 16:30	1.93
29.04.2011 16:45	1.93
29.04.2011 17:00	1.93
29.04.2011 17:15	1.93
29.04.2011 17:30	1.93
29.04.2011 17:45	1.93
29.04.2011 18:00	1.93
29.04.2011 18:15	1.93
29.04.2011 18:30	1.93
29.04.2011 18:45	1.93
29.04.2011 19:00	1.93
29.04.2011 19:15	1.93
29.04.2011 19:30	1.93
29.04.2011 19:45	1.93
29.04.2011 20:00	1.93
29.04.2011 20:15	1.93
29.04.2011 20:30	1.93
29.04.2011 20:45	1.93
29.04.2011 21:00	1.93
29.04.2011 21:15	1.93
29.04.2011 21:30	1.93
29.04.2011 21:45	1.93
29.04.2011 22:00	2.06
29.04.2011 22:15	2.12
29.04.2011 22:30	2.12
29.04.2011 22:45	2.12
29.04.2011 23:00	2.12
29.04.2011 23:15	2.12
29.04.2011 23:30	2.12
29.04.2011 23:45	2.12
30.04.2011 0:00	2.12
30.04.2011 0:15	2.12
30.04.2011 0:30	2.12
30.04.2011 0:45	2.12
30.04.2011 1:00	2.12
30.04.2011 1:15	2.12
30.04.2011 1:30	2.12
30.04.2011 1:45	2.12
30.04.2011 2:00	2.12
30.04.2011 2:15	2.19
30.04.2011 2:30	2.32
30.04.2011 2:45	2.32
30.04.2011 3:00	2.32
30.04.2011 3:15	2.32
30.04.2011 3:30	2.32
30.04.2011 3:45	2.32
30.04.2011 4:00	2.32
30.04.2011 4:15	2.32
30.04.2011 4:30	2.32
30.04.2011 4:45	2.32
30.04.2011 5:00	2.32
30.04.2011 5:15	2.32
30.04.2011 5:30	2.32
30.04.2011 5:45	2.32
30.04.2011 6:00	2.32
30.04.2011 6:15	2.32
30.04.2011 6:30	2.32
30.04.2011 6:45	2.32
30.04.2011 7:00	2.32
30.04.2011 7:15	2.32
30.04.2011 7:30	2.32
30.04.2011 7:45	2.32
30.04.2011 8:00	2.32
30.04.2011 8:15	2.32
30.04.2011 8:30	2.32
30.04.2011 8:45	2.32
30.04.2011 9:00	2.32
30.04.2011 9:15	2.32
30.04.2011 9:30	2.32
30.04.2011 9:45	2.32
30.04.2011 10:00	2.32
30.04.2011 10:15	2.32
30.04.2011 10:30	2.32
30.04.2011 10:45	2.32
30.04.2011 11:00	2.32
30.04.2011 11:15	2.32
30.04.2011 11:30	2.32
30.04.2011 11:45	2.32
30.04.2011 12:00	2.32
30.04.2011 12:15	2.32
30.04.2011 12:30	2.32
30.04.2011 12:45	2.32
30.04.2011 13:00	2.32
30.04.2011 13:15	2.32
30.04.2011 13:30	2.32
30.04.2011 13:45	2.32
30.04.2011 14:00	2.32
30.04.2011 14:15	2.32
30.04.2011 14:30	2.32
30.04.2011 14:45	2.32
30.04.2011 15:00	2.32
30.04.2011 15:15	2.32
30.04.2011 15:30	2.32
30.04.2011 15:45	2.32
30.04.2011 16:00	2.32
30.04.2011 16:15	2.32
30.04.2011 16:30	2.32
30.04.2011 16:45	2.32
30.04.2011 17:00	2.32
30.04.2011 17:15	2.32
30.04.2011 17:30	2.32
30.04.2011 17:45	2.32
30.04.2011 18:00	2.32
30.04.2011 18:15	2.32
30.04.2011 18:30	2.32
30.04.2011 18:45	2.32
30.04.2011 19:00	2.32
30.04.2011 19:15	2.32
30.04.2011 19:30	2.32
30.04.2011 19:45	2.32
30.04.2011 20:00	2.32
30.04.2011 20:15	2.32
30.04.2011 20:30	2.32
30.04.2011 20:45	2.32
30.04.2011 21:00	2.32
30.04.2011 21:15	2.32
30.04.2011 21:30	2.32
30.04.2011 21:45	2.32
30.04.2011 22:00	2.32
30.04.2011 22:15	2.32
30.04.2011 22:30	2.32
30.04.2011 22:45	2.32
30.04.2011 23:00	2.32
30.04.2011 23:15	2.32
30.04.2011 23:30	2.32
30.04.2011 23:45	2.32
01.05.2011 0:00	2.32
01.05.2011 0:15	2.32
01.05.2011 0:30	2.32
01.05.2011 0:45	2.32
01.05.2011 1:00	2.32
01.05.2011 1:15	2.32
01.05.2011 1:30	2.32
01.05.2011 1:45	2.32
01.05.2011 2:00	2.32
01.05.2011 2:15	2.32
01.05.2011 2:30	2.32
01.05.2011 2:45	2.32
01.05.2011 3:00	2.32
01.05.2011 3:15	2.32
01.05.2011 3:30	2.32
01.05.2011 3:45	2.32
01.05.2011 4:00	2.32
01.05.2011 4:15	2.32
01.05.2011 4:30	2.32
01.05.2011 4:45	2.32
01.05.2011 5:00	2.32
01.05.2011 5:15	2.32
01.05.2011 5:30	2.38
01.05.2011 5:45	2.51
01.05.2011 6:00	2.51
01.05.2011 6:15	2.51
01.05.2011 6:30	2.51
01.05.2011 6:45	2.51
01.05.2011 7:00	2.51
01.05.2011 7:15	2.51
01.05.2011 7:30	2.51
01.05.2011 7:45	2.51
01.05.2011 8:00	2.51
01.05.2011 8:15	2.51
01.05.2011 8:30	2.51
01.05.2011 8:45	2.51
01.05.2011 9:00	2.51
01.05.2011 9:15	2.51
01.05.2011 9:30	2.51
01.05.2011 9:45	2.51
01.05.2011 10:00	2.51
01.05.2011 10:15	2.51
01.05.2011 10:30	2.51
01.05.2011 10:45	2.51
01.05.2011 11:00	2.51
01.05.2011 11:15	2.51
01.05.2011 11:30	2.51
01.05.2011 11:45	2.51
01.05.2011 12:00	2.51
01.05.2011 12:15	2.51
01.05.2011 12:30	2.51
01.05.2011 12:45	2.51
01.05.2011 13:00	2.51
01.05.2011 13:15	2.51
01.05.2011 13:30	2.51
01.05.2011 13:45	2.51
01.05.2011 14:00	2.51
01.05.2011 14:15	2.51
01.05.2011 14:30	2.51
01.05.2011 14:45	2.51
01.05.2011 15:00	2.51
01.05.2011 15:15	2.51
01.05.2011 15:30	2.51
01.05.2011 15:45	2.51
01.05.2011 16:00	2.51
01.05.2011 16:15	2.51
01.05.2011 16:30	2.51
01.05.2011 16:45	2.51
01.05.2011 17:00	2.51
01.05.2011 17:15	2.51
01.05.2011 17:30	2.51
01.05.2011 17:45	2.51
01.05.2011 18:00	2.51
01.05.2011 18:15	2.51
01.05.2011 18:30	2.51
01.05.2011 18:45	2.51
01.05.2011 19:00	2.51
01.05.2011 19:15	2.51
01.05.2011 19:30	2.51
01.05.2011 19:45	2.51
01.05.2011 20:00	2.51
01.05.2011 20:15	2.51
01.05.2011 20:30	2.51
01.05.2011 20:45	2.51
01.05.2011 21:00	2.51
01.05.2011 21:15	2.51
01.05.2011 21:30	2.51
01.05.2011 21:45	2.51
01.05.2011 22:00	2.51
01.05.2011 22:15	2.51
01.05.2011 22:30	2.51
01.05.2011 22:45	2.51
01.05.2011 23:00	2.51
01.05.2011 23:15	2.51
01.05.2011 23:30	2.51
01.05.2011 23:45	2.51
02.05.2011 0:00	2.51
02.05.2011 0:15	2.51
02.05.2011 0:30	2.51
02.05.2011 0:45	2.51
02.05.2011 1:00	2.51
02.05.2011 1:15	2.51
02.05.2011 1:30	2.51
02.05.2011 1:45	2.51
02.05.2011 2:00	2.51
02.05.2011 2:15	2.51
02.05.2011 2:30	2.51
02.05.2011 2:45	2.51
02.05.2011 3:00	2.51
02.05.2011 3:15	2.51
02.05.2011 3:30	2.51
02.05.2011 3:45	2.51
02.05.2011 4:00	2.65
02.05.2011 4:15	2.71
02.05.2011 4:30	2.71
02.05.2011 4:45	2.71
02.05.2011 5:00	2.71
02.05.2011 5:15	2.71
02.05.2011 5:30	2.71
02.05.2011 5:45	2.71
02.05.2011 6:00	2.71
02.05.2011 6:15	2.71
02.05.2011 6:30	2.71
02.05.2011 6:45	2.71
02.05.2011 7:00	2.71
02.05.2011 7:15	2.71
02.05.2011 7:30	2.65
02.05.2011 7:45	2.51
02.05.2011 8:00	2.51
02.05.2011 8:15	2.51
02.05.2011 8:30	2.51
02.05.2011 8:45	2.52
02.05.2011 9:00	2.51
02.05.2011 9:15	2.51
02.05.2011 9:30	2.51
02.05.2011 9:45	2.51
02.05.2011 10:00	2.51
02.05.2011 10:15	2.51
02.05.2011 10:30	2.51
02.05.2011 10:45	2.51
02.05.2011 11:00	2.51
02.05.2011 11:15	2.51
02.05.2011 11:30	2.51
02.05.2011 11:45	2.51
02.05.2011 12:00	2.51
02.05.2011 12:15	2.51
02.05.2011 12:30	2.51
02.05.2011 12:45	2.51
02.05.2011 13:00	2.51
02.05.2011 13:15	2.51
02.05.2011 13:30	2.51
02.05.2011 13:45	2.51
02.05.2011 14:00	2.51
02.05.2011 14:15	2.51
02.05.2011 14:30	2.51
02.05.2011 14:45	2.51
02.05.2011 15:00	2.51
02.05.2011 15:15	2.51
02.05.2011 15:30	2.51
02.05.2011 15:45	2.51
02.05.2011 16:00	2.51
02.05.2011 16:15	2.51
02.05.2011 16:30	2.51
02.05.2011 16:45	2.51
02.05.2011 17:00	2.51
02.05.2011 17:15	2.51
02.05.2011 17:30	2.51
02.05.2011 17:45	2.51
02.05.2011 18:00	2.51
02.05.2011 18:15	2.51
02.05.2011 18:30	2.65
02.05.2011 18:45	2.71
02.05.2011 19:00	2.71
02.05.2011 19:15	2.71
02.05.2011 19:30	3.05
02.05.2011 19:45	3.12
02.05.2011 20:00	3.26
02.05.2011 20:15	3.6
02.05.2011 20:30	3.89
02.05.2011 20:45	3.96
02.05.2011 21:00	3.96
02.05.2011 21:15	3.96
02.05.2011 21:30	4.1
02.05.2011 21:45	4.18
02.05.2011 22:00	3.96
02.05.2011 22:15	3.96
02.05.2011 22:30	3.89
02.05.2011 22:45	3.74
02.05.2011 23:00	3.74
02.05.2011 23:15	3.74
02.05.2011 23:30	3.74
02.05.2011 23:45	3.74
03.05.2011 0:00	3.74
03.05.2011 0:15	3.74
03.05.2011 0:30	3.74
03.05.2011 0:45	3.74
03.05.2011 1:00	3.74
03.05.2011 1:15	3.74
03.05.2011 1:30	3.74
03.05.2011 1:45	3.74
03.05.2011 2:00	3.74
03.05.2011 2:15	3.74
03.05.2011 2:30	3.74
03.05.2011 2:45	3.74
03.05.2011 3:00	3.74
03.05.2011 3:15	3.74
03.05.2011 3:30	3.74
03.05.2011 3:45	3.74
03.05.2011 4:00	3.74
03.05.2011 4:15	3.74
03.05.2011 4:30	3.74
03.05.2011 4:45	3.74
03.05.2011 5:00	3.74
03.05.2011 5:15	3.74
03.05.2011 5:30	3.74
03.05.2011 5:45	3.74
03.05.2011 6:00	3.74
03.05.2011 6:15	3.74
03.05.2011 6:30	3.74
03.05.2011 6:45	3.74
03.05.2011 7:00	3.74
03.05.2011 7:15	3.74
03.05.2011 7:30	3.74
03.05.2011 7:45	3.74
03.05.2011 8:00	3.74
03.05.2011 8:15	3.74
03.05.2011 8:30	3.67
03.05.2011 8:45	3.53
03.05.2011 9:00	3.53
03.05.2011 9:15	3.53
03.05.2011 9:30	3.53
03.05.2011 9:45	3.53
03.05.2011 10:00	3.53
03.05.2011 10:15	3.53
03.05.2011 10:30	3.53
03.05.2011 10:45	3.53
03.05.2011 11:00	3.53
03.05.2011 11:15	3.53
03.05.2011 11:30	3.53
03.05.2011 11:45	3.53
03.05.2011 12:00	3.53
03.05.2011 12:15	3.53
03.05.2011 12:30	3.53
03.05.2011 12:45	3.53
03.05.2011 13:00	3.53
03.05.2011 13:15	3.53
03.05.2011 13:30	3.53
03.05.2011 13:45	3.53
03.05.2011 14:00	3.53
03.05.2011 14:15	3.53
03.05.2011 14:30	3.53
03.05.2011 14:45	3.53
03.05.2011 15:00	3.53
03.05.2011 15:15	3.53
03.05.2011 15:30	3.53
03.05.2011 15:45	3.53
03.05.2011 16:00	3.53
03.05.2011 16:15	3.53
03.05.2011 16:30	3.53
03.05.2011 16:45	3.53
03.05.2011 17:00	3.53
03.05.2011 17:15	3.53
03.05.2011 17:30	3.53
03.05.2011 17:45	3.53
03.05.2011 18:00	3.53
03.05.2011 18:15	3.53
03.05.2011 18:30	3.53
03.05.2011 18:45	3.53
03.05.2011 19:00	3.53
03.05.2011 19:15	3.53
03.05.2011 19:30	3.53
03.05.2011 19:45	3.53
03.05.2011 20:00	3.53
03.05.2011 20:15	3.53
03.05.2011 20:30	3.53
03.05.2011 20:45	3.53
03.05.2011 21:00	3.53
03.05.2011 21:15	3.53
03.05.2011 21:30	3.53
03.05.2011 21:45	3.53
03.05.2011 22:00	3.53
03.05.2011 22:15	3.53
03.05.2011 22:30	3.53
03.05.2011 22:45	3.53
03.05.2011 23:00	3.53
03.05.2011 23:15	3.53
03.05.2011 23:30	3.53
03.05.2011 23:45	3.53
04.05.2011 0:00	3.53
04.05.2011 0:15	3.53
04.05.2011 0:30	3.53
04.05.2011 0:45	3.32
04.05.2011 1:00	3.32
04.05.2011 1:15	3.32
04.05.2011 1:30	3.32
04.05.2011 1:45	3.32
04.05.2011 2:00	3.32
04.05.2011 2:15	3.32
04.05.2011 2:30	3.32
04.05.2011 2:45	3.32
04.05.2011 3:00	3.32
04.05.2011 3:15	3.32
04.05.2011 3:30	3.32
04.05.2011 3:45	3.32
04.05.2011 4:00	3.32
04.05.2011 4:15	3.32
04.05.2011 4:30	3.32
04.05.2011 4:45	3.32
04.05.2011 5:00	3.32
04.05.2011 5:15	3.32
04.05.2011 5:30	3.32
04.05.2011 5:45	3.32
04.05.2011 6:00	3.32
04.05.2011 6:15	3.32
04.05.2011 6:30	3.32
04.05.2011 6:45	3.32
04.05.2011 7:00	3.32
04.05.2011 7:15	3.32
04.05.2011 7:30	3.32
04.05.2011 7:45	3.32
04.05.2011 8:00	3.32
04.05.2011 8:15	3.32
04.05.2011 8:30	3.32
04.05.2011 8:45	3.32
04.05.2011 9:00	3.32
04.05.2011 9:15	3.32
04.05.2011 9:30	3.32
04.05.2011 9:45	3.32
04.05.2011 10:00	3.32
04.05.2011 10:15	3.32
04.05.2011 10:30	3.32
04.05.2011 10:45	3.32
04.05.2011 11:00	3.32
04.05.2011 11:15	3.32
04.05.2011 11:30	3.32
04.05.2011 11:45	3.32
04.05.2011 12:00	3.32
04.05.2011 12:15	3.32
04.05.2011 12:30	3.32
04.05.2011 12:45	3.32
04.05.2011 13:00	3.32
04.05.2011 13:15	3.32
04.05.2011 13:30	3.12
04.05.2011 13:45	3.12
04.05.2011 14:00	3.12
04.05.2011 14:15	3.12
04.05.2011 14:30	3.12
04.05.2011 14:45	3.12
04.05.2011 15:00	3.12
04.05.2011 15:15	3.12
04.05.2011 15:30	3.12
04.05.2011 15:45	3.12
04.05.2011 16:00	3.12
04.05.2011 16:15	3.12
04.05.2011 16:30	3.12
04.05.2011 16:45	3.12
04.05.2011 17:00	3.12
04.05.2011 17:15	3.12
04.05.2011 17:30	3.12
04.05.2011 17:45	3.12
04.05.2011 18:00	3.12
04.05.2011 18:15	3.12
04.05.2011 18:30	3.12
04.05.2011 18:45	3.12
04.05.2011 19:00	3.12
04.05.2011 19:15	3.12
04.05.2011 19:30	3.12
04.05.2011 19:45	3.12
04.05.2011 20:00	3.12
04.05.2011 20:15	3.12
04.05.2011 20:30	3.12
04.05.2011 20:45	3.12
04.05.2011 21:00	3.12
04.05.2011 21:15	3.12
04.05.2011 21:30	3.12
04.05.2011 21:45	3.12
04.05.2011 22:00	3.12
04.05.2011 22:15	3.12
04.05.2011 22:30	3.12
04.05.2011 22:45	3.12
04.05.2011 23:00	3.12
04.05.2011 23:15	3.12
04.05.2011 23:30	2.91
04.05.2011 23:45	2.91
05.05.2011 0:00	2.91
05.05.2011 0:15	2.91
05.05.2011 0:30	2.91
05.05.2011 0:45	2.91
05.05.2011 1:00	2.91
05.05.2011 1:15	2.91
05.05.2011 1:30	2.91
05.05.2011 1:45	2.91
05.05.2011 2:00	2.91
05.05.2011 2:15	2.91
05.05.2011 2:30	2.91
05.05.2011 2:45	2.91
05.05.2011 3:00	2.91
05.05.2011 3:15	2.91
05.05.2011 3:30	2.91
05.05.2011 3:45	2.91
05.05.2011 4:00	2.91
05.05.2011 4:15	2.91
05.05.2011 4:30	2.91
05.05.2011 4:45	2.91
05.05.2011 5:00	2.91
05.05.2011 5:15	2.91
05.05.2011 5:30	2.91
05.05.2011 5:45	2.91
05.05.2011 6:00	3.05
05.05.2011 6:15	3.12
05.05.2011 6:30	3.12
05.05.2011 6:45	3.12
05.05.2011 7:00	3.12
05.05.2011 7:15	3.12
05.05.2011 7:30	3.12
05.05.2011 7:45	3.12
05.05.2011 8:00	3.12
05.05.2011 8:15	3.12
05.05.2011 8:30	3.12
05.05.2011 8:45	3.12
05.05.2011 9:00	3.12
05.05.2011 9:15	3.12
05.05.2011 9:30	3.12
05.05.2011 9:45	3.12
05.05.2011 10:00	3.12
05.05.2011 10:15	3.12
05.05.2011 10:30	3.12
05.05.2011 10:45	3.12
05.05.2011 11:00	3.12
05.05.2011 11:15	3.12
05.05.2011 11:30	3.12
05.05.2011 11:45	3.12
05.05.2011 12:00	3.12
05.05.2011 12:15	3.12
05.05.2011 12:30	3.12
05.05.2011 12:45	3.12
05.05.2011 13:00	3.12
05.05.2011 13:15	3.12
05.05.2011 13:30	3.12
05.05.2011 13:45	3.12
05.05.2011 14:00	3.12
05.05.2011 14:15	3.12
05.05.2011 14:30	3.12
05.05.2011 14:45	3.12
05.05.2011 15:00	3.12
05.05.2011 15:15	3.12
05.05.2011 15:30	3.12
05.05.2011 15:45	3.12
05.05.2011 16:00	3.12
05.05.2011 16:15	3.12
05.05.2011 16:30	3.12
05.05.2011 16:45	3.12
05.05.2011 17:00	3.12
05.05.2011 17:15	3.12
05.05.2011 17:30	3.12
05.05.2011 17:45	3.12
05.05.2011 18:00	3.05
05.05.2011 18:15	2.91
05.05.2011 18:30	2.91
05.05.2011 18:45	2.91
05.05.2011 19:00	2.91
05.05.2011 19:15	2.91
05.05.2011 19:30	2.78
05.05.2011 19:45	2.71
05.05.2011 20:00	2.71
05.05.2011 20:15	2.71
05.05.2011 20:30	2.71
05.05.2011 20:45	2.71
05.05.2011 21:00	2.71
05.05.2011 21:15	2.71
05.05.2011 21:30	2.71
05.05.2011 21:45	2.71
05.05.2011 22:00	2.71
05.05.2011 22:15	2.71
05.05.2011 22:30	2.71
05.05.2011 22:45	2.71
05.05.2011 23:00	2.78
05.05.2011 23:15	2.91
05.05.2011 23:30	2.91
05.05.2011 23:45	2.91
06.05.2011 0:00	2.91
06.05.2011 0:15	2.91
06.05.2011 0:30	2.91
06.05.2011 0:45	2.91
06.05.2011 1:00	2.91
06.05.2011 1:15	2.91
06.05.2011 1:30	2.91
06.05.2011 1:45	2.91
06.05.2011 2:00	2.91
06.05.2011 2:15	2.91
06.05.2011 2:30	2.91
06.05.2011 2:45	2.91
06.05.2011 3:00	2.91
06.05.2011 3:15	2.91
06.05.2011 3:30	2.91
06.05.2011 3:45	2.91
06.05.2011 4:00	2.91
06.05.2011 4:15	2.91
06.05.2011 4:30	2.91
06.05.2011 4:45	2.91
06.05.2011 5:00	2.91
06.05.2011 5:15	2.91
06.05.2011 5:30	2.91
06.05.2011 5:45	2.91
06.05.2011 6:00	2.91
06.05.2011 6:15	2.91
06.05.2011 6:30	2.91
06.05.2011 6:45	2.91
06.05.2011 7:00	2.91
06.05.2011 7:15	2.98
06.05.2011 7:30	3.12
06.05.2011 7:45	3.12
06.05.2011 8:00	3.12
06.05.2011 8:15	3.12
06.05.2011 8:30	3.12
06.05.2011 8:45	3.12
06.05.2011 9:00	3.12
06.05.2011 9:15	3.12
06.05.2011 9:30	3.12
06.05.2011 9:45	3.12
06.05.2011 10:00	3.12
06.05.2011 10:15	3.12
06.05.2011 10:30	3.12
06.05.2011 10:45	3.12
06.05.2011 11:00	3.12
06.05.2011 11:15	3.12
06.05.2011 11:30	3.12
06.05.2011 11:45	3.12
06.05.2011 12:00	2.98
06.05.2011 12:15	2.71
06.05.2011 12:30	2.71
06.05.2011 12:45	2.71
06.05.2011 13:00	2.71
06.05.2011 13:15	2.71
06.05.2011 13:30	2.71
06.05.2011 13:45	2.71
06.05.2011 14:00	2.71
06.05.2011 14:15	2.71
06.05.2011 14:30	2.91
06.05.2011 14:45	2.91
06.05.2011 15:00	2.91
06.05.2011 15:15	2.91
06.05.2011 15:30	2.91
06.05.2011 15:45	2.91
06.05.2011 16:00	2.91
06.05.2011 16:15	2.91
06.05.2011 16:30	2.91
06.05.2011 16:45	2.91
06.05.2011 17:00	2.91
06.05.2011 17:15	2.91
06.05.2011 17:30	2.91
06.05.2011 17:45	2.91
06.05.2011 18:00	2.91
06.05.2011 18:15	2.91
06.05.2011 18:30	2.91
06.05.2011 18:45	2.91
06.05.2011 19:00	2.91
06.05.2011 19:15	2.91
06.05.2011 19:30	2.91
06.05.2011 19:45	2.91
06.05.2011 20:00	2.91
06.05.2011 20:15	2.71
06.05.2011 20:30	2.71
06.05.2011 20:45	2.71
06.05.2011 21:00	2.71
06.05.2011 21:15	2.71
06.05.2011 21:30	2.71
06.05.2011 21:45	2.71
06.05.2011 22:00	2.71
06.05.2011 22:15	2.71
06.05.2011 22:30	2.71
06.05.2011 22:45	2.71
06.05.2011 23:00	2.71
06.05.2011 23:15	2.71
06.05.2011 23:30	2.71
06.05.2011 23:45	2.71
07.05.2011 0:00	2.71
07.05.2011 0:15	2.71
07.05.2011 0:30	2.71
07.05.2011 0:45	2.71
07.05.2011 1:00	2.71
07.05.2011 1:15	2.71
07.05.2011 1:30	2.71
07.05.2011 1:45	2.71
07.05.2011 2:00	2.51
07.05.2011 2:15	2.51
07.05.2011 2:30	2.51
07.05.2011 2:45	2.51
07.05.2011 3:00	2.51
07.05.2011 3:15	2.51
07.05.2011 3:30	2.51
07.05.2011 3:45	2.51
07.05.2011 4:00	2.51
07.05.2011 4:15	2.51
07.05.2011 4:30	2.51
07.05.2011 4:45	2.51
07.05.2011 5:00	2.51
07.05.2011 5:15	2.51
07.05.2011 5:30	2.51
07.05.2011 5:45	2.51
07.05.2011 6:00	2.51
07.05.2011 6:15	2.51
07.05.2011 6:30	2.51
07.05.2011 6:45	2.51
07.05.2011 7:00	2.51
07.05.2011 7:15	2.51
07.05.2011 7:30	2.51
07.05.2011 7:45	2.51
07.05.2011 8:00	2.51
07.05.2011 8:15	2.51
07.05.2011 8:30	2.51
07.05.2011 8:45	2.51
07.05.2011 9:00	2.51
07.05.2011 9:15	2.51
07.05.2011 9:30	2.51
07.05.2011 9:45	2.51
07.05.2011 10:00	2.51
07.05.2011 10:15	2.51
07.05.2011 10:30	2.51
07.05.2011 10:45	2.51
07.05.2011 11:00	2.51
07.05.2011 11:15	2.51
07.05.2011 11:30	2.51
07.05.2011 11:45	2.51
07.05.2011 12:00	2.51
07.05.2011 12:15	2.58
07.05.2011 12:30	2.65
07.05.2011 12:45	2.84
07.05.2011 13:00	2.91
07.05.2011 13:15	2.91
07.05.2011 13:30	2.91
07.05.2011 13:45	2.91
07.05.2011 14:00	2.91
07.05.2011 14:15	2.91
07.05.2011 14:30	2.91
07.05.2011 14:45	2.91
07.05.2011 15:00	2.91
07.05.2011 15:15	2.91
07.05.2011 15:30	2.91
07.05.2011 15:45	2.91
07.05.2011 16:00	2.91
07.05.2011 16:15	2.91
07.05.2011 16:30	2.91
07.05.2011 16:45	2.91
07.05.2011 17:00	2.91
07.05.2011 17:15	2.91
07.05.2011 17:30	3.12
07.05.2011 17:45	3.12
07.05.2011 18:00	3.12
07.05.2011 18:15	3.12
07.05.2011 18:30	3.12
07.05.2011 18:45	3.19
07.05.2011 19:00	3.46
07.05.2011 19:15	3.53
07.05.2011 19:30	3.75
07.05.2011 19:45	4.18
07.05.2011 20:00	4.39
07.05.2011 20:15	4.99
07.05.2011 20:30	5.3
07.05.2011 20:45	5.53
07.05.2011 21:00	5.53
07.05.2011 21:15	5.53
07.05.2011 21:30	5.61
07.05.2011 21:45	5.84
07.05.2011 22:00	5.84
07.05.2011 22:15	5.76
07.05.2011 22:30	5.76
07.05.2011 22:45	6
07.05.2011 23:00	6
07.05.2011 23:15	6
07.05.2011 23:30	6.08
07.05.2011 23:45	6.48
08.05.2011 0:00	6.97
08.05.2011 0:15	7.22
08.05.2011 0:30	7.99
08.05.2011 0:45	8.33
